n_capas,oculto,dropout,activacion,lr,lote,n_vecinos,h_pasado,horizonte,epocas,weight_decay,normalizacion,optimizador,dim_entrada,n_muestras,val_mse,nota_rollout,segundos
3,512,0.0,gelu,0.003,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.98351,0.5162,11.0
4,512,0.0,gelu,0.008,256,1,5,15,120,0.01,no,adamw,40,7671,1.01647,0.4708,22.9
4,512,0.1,silu,0.008,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.83424,0.5499,36.6
3,512,0.0,silu,0.005,512,1,5,15,80,0.01,no,adamw,40,7671,0.86001,0.5312,9.8
3,512,0.1,silu,0.002,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.92267,0.437,28.7
4,512,0.0,silu,0.008,256,1,5,15,80,0.01,layernorm,adamw,40,7671,1.02711,0.0988,15.3
3,1024,0.1,silu,0.008,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.97356,0.0687,14.7
4,512,0.0,gelu,0.008,256,1,5,15,120,0.01,layernorm,adamw,40,7671,1.05274,0.5558,23.7
3,1024,0.1,gelu,0.005,512,1,5,15,80,0.01,layernorm,adamw,40,7671,1.0817,0.4687,10.2
3,512,0.1,gelu,0.002,256,1,5,15,80,0.01,layernorm,adamw,40,7671,0.85526,0.3983,27.9
3,512,0.0,silu,0.003,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.9076,0.1572,9.2
3,1024,0.0,gelu,0.008,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.95469,0.78,17.6
4,512,0.1,silu,0.005,256,1,5,15,80,0.01,layernorm,adamw,40,7671,0.98787,0.1107,29.4
3,512,0.0,gelu,0.003,256,1,5,15,80,0.01,layernorm,adamw,40,7671,0.85646,0.3606,16.3
3,1024,0.0,silu,0.005,512,1,5,15,80,0.01,no,adamw,40,7671,1.05174,0.3344,9.8
4,512,0.1,gelu,0.005,256,1,5,15,80,0.01,layernorm,adamw,40,7671,0.77372,0.4829,28.6
4,1024,0.1,gelu,0.005,256,1,5,15,80,0.01,layernorm,adamw,40,7671,0.90802,0.1109,24.5
4,512,0.0,silu,0.008,512,1,5,15,80,0.01,layernorm,adamw,40,7671,0.87788,0.2502,10.1
4,1024,0.0,silu,0.002,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.85294,0.53,17.8
4,512,0.0,silu,0.008,256,1,5,15,80,0.01,no,adamw,40,7671,0.87547,0.1152,18.9
4,512,0.0,silu,0.005,256,1,5,15,80,0.01,layernorm,adamw,40,7671,0.93838,0.1215,18.1
3,1024,0.1,silu,0.003,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.77693,0.4341,26.5
3,512,0.1,gelu,0.002,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.87114,0.4853,16.5
4,512,0.0,silu,0.008,512,1,5,15,80,0.01,no,adamw,40,7671,0.84405,0.5444,8.0
3,1024,0.0,silu,0.008,512,1,5,15,80,0.01,layernorm,adamw,40,7671,0.93884,0.4982,9.6
4,1024,0.1,gelu,0.003,256,1,5,15,120,0.01,no,adamw,40,7671,1.11367,0.3766,21.4
4,1024,0.1,silu,0.002,256,1,5,15,120,0.01,no,adamw,40,7671,0.92629,0.7416,19.6
4,512,0.1,gelu,0.005,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.76389,0.5806,34.2
4,1024,0.0,gelu,0.002,512,1,5,15,120,0.01,no,adamw,40,7671,1.14618,0.016,12.7
4,512,0.0,gelu,0.005,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.86508,0.373,25.2
4,512,0.1,silu,0.008,512,1,5,15,120,0.01,no,adamw,40,7671,1.13625,0.4277,13.0
4,512,0.0,silu,0.002,256,1,5,15,120,0.01,no,adamw,40,7671,0.83922,0.7225,27.4
4,512,0.1,gelu,0.002,256,1,5,15,120,0.01,no,adamw,40,7671,1.04718,0.5099,19.0
3,1024,0.0,silu,0.002,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.96072,0.3697,16.6
4,1024,0.1,silu,0.003,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.87584,0.4455,30.9
4,512,0.0,silu,0.003,256,1,5,15,80,0.01,layernorm,adamw,40,7671,0.94592,0.6465,19.4
4,1024,0.0,silu,0.002,256,1,5,15,80,0.01,no,adamw,40,7671,0.98022,0.5422,14.0
3,512,0.0,silu,0.003,512,1,5,15,80,0.01,no,adamw,40,7671,1.11299,0.6079,9.4
4,512,0.0,gelu,0.005,512,1,5,15,80,0.01,no,adamw,40,7671,0.97968,0.2781,7.7
3,512,0.1,gelu,0.008,512,1,5,15,80,0.01,no,adamw,40,7671,1.00887,0.2933,8.1
3,1024,0.0,silu,0.002,256,1,5,15,120,0.01,no,adamw,40,7671,0.9659,0.6251,18.7
4,1024,0.0,silu,0.008,512,1,5,15,120,0.01,no,adamw,40,7671,1.26811,0.208,14.2
3,1024,0.1,gelu,0.002,256,1,5,15,80,0.01,layernorm,adamw,40,7671,0.93723,0.4997,17.8
3,512,0.0,silu,0.002,256,1,5,15,120,0.01,layernorm,adamw,40,7671,0.88894,0.279,24.3
3,512,0.1,gelu,0.002,256,1,5,15,120,0.01,no,adamw,40,7671,1.0049,0.4201,27.0
4,512,0.1,gelu,0.008,512,1,5,15,80,0.01,no,adamw,40,7671,1.07245,0.3542,10.0
4,512,0.0,silu,0.003,512,1,5,15,80,0.01,no,adamw,40,7671,0.98672,0.5227,9.9
3,512,0.0,gelu,0.008,256,1,5,15,120,0.01,no,adamw,40,7671,0.85407,0.3796,31.4
3,1024,0.0,gelu,0.005,512,1,5,15,120,0.01,no,adamw,40,7671,0.86236,0.455,9.1
4,1024,0.1,silu,0.002,256,1,5,15,80,0.01,no,adamw,40,7671,0.74742,0.6715,12.3
4,1024,0.0,silu,0.003,512,1,5,15,120,0.01,layernorm,adamw,40,7671,0.89842,0.4546,15.8
4,512,0.1,gelu,0.005,256,1,5,15,80,0.01,no,adamw,40,7671,0.86443,0.2368,13.8
4,512,0.0,silu,0.005,256,1,5,15,120,0.01,no,adamw,40,7671,0.82641,0.4371,24.8
3,1024,0.1,gelu,0.008,256,1,5,15,120,0.01,no,adamw,40,7671,0.95896,0.3572,21.9
4,1024,0.0,silu,0.002,256,2,2,15,80,0.01,no,adamw,44,7671,0.82383,0.5042,14.1
4,1024,0.0,gelu,0.005,512,2,2,15,120,0.01,no,adamw,44,7671,1.13762,0.2268,9.5
3,512,0.0,gelu,0.003,256,2,2,15,80,0.01,layernorm,adamw,44,7671,0.85726,0.324,12.5
3,512,0.1,gelu,0.008,512,2,2,15,120,0.01,layernorm,adamw,44,7671,0.70781,0.4403,13.8
3,512,0.1,gelu,0.002,256,2,2,15,120,0.01,layernorm,adamw,44,7671,0.78036,0.2978,34.0
4,512,0.0,gelu,0.005,512,2,2,15,120,0.01,layernorm,adamw,44,7671,0.71328,0.3837,11.1
3,1024,0.0,gelu,0.002,256,2,2,15,120,0.01,no,adamw,44,7671,0.98133,0.4943,19.0
3,512,0.0,silu,0.008,512,2,2,15,80,0.01,layernorm,adamw,44,7671,0.71853,0.4708,7.8
4,1024,0.0,silu,0.005,512,2,2,15,80,0.01,layernorm,adamw,44,7671,0.87975,0.0844,10.6
4,1024,0.1,gelu,0.008,256,2,2,15,80,0.01,no,adamw,44,7671,1.31427,0.0452,14.3
4,512,0.1,silu,0.003,512,2,2,15,120,0.01,no,adamw,44,7671,0.77614,0.468,9.2
3,1024,0.1,gelu,0.008,256,2,2,15,120,0.01,layernorm,adamw,44,7671,0.71012,0.5686,25.9
4,512,0.1,gelu,0.002,512,2,2,15,120,0.01,layernorm,adamw,44,7671,0.78554,0.495,17.2
4,1024,0.1,silu,0.003,256,2,2,15,80,0.01,layernorm,adamw,44,7671,0.66444,0.3049,15.9
3,1024,0.0,silu,0.005,256,2,2,15,120,0.01,layernorm,adamw,44,7671,0.76155,0.4778,19.6
3,512,0.1,gelu,0.005,256,2,2,15,80,0.01,no,adamw,44,7671,0.86248,0.321,15.3
4,1024,0.0,silu,0.003,512,2,2,15,120,0.01,no,adamw,44,7671,0.71713,0.4799,13.0
3,512,0.0,silu,0.003,512,2,2,15,120,0.01,no,adamw,44,7671,1.03305,0.055,14.6
3,1024,0.1,gelu,0.005,512,2,2,15,80,0.01,layernorm,adamw,44,7671,0.94909,0.0911,9.1
4,512,0.1,silu,0.003,256,2,2,15,80,0.01,layernorm,adamw,44,7671,0.68168,0.2348,22.6
3,1024,0.0,gelu,0.003,256,2,2,15,80,0.01,no,adamw,44,7671,0.88635,0.2708,11.4
3,1024,0.1,gelu,0.002,256,2,2,15,80,0.01,no,adamw,44,7671,0.9689,0.3876,11.7
3,512,0.0,gelu,0.002,256,2,2,15,120,0.01,no,adamw,44,7671,0.97539,0.267,26.1
4,512,0.1,gelu,0.008,512,2,2,15,120,0.01,no,adamw,44,7671,0.77426,0.3635,10.9
3,1024,0.1,gelu,0.008,512,2,2,15,120,0.01,layernorm,adamw,44,7671,0.85013,0.6287,15.2
4,512,0.1,gelu,0.002,256,2,2,15,80,0.01,layernorm,adamw,44,7671,0.72103,0.4832,32.3
3,512,0.1,gelu,0.003,512,2,2,15,120,0.01,layernorm,adamw,44,7671,0.79586,0.4172,16.1
3,1024,0.0,silu,0.008,512,2,2,15,120,0.01,no,adamw,44,7671,1.23064,0.1489,9.8
4,512,0.0,gelu,0.003,256,2,2,15,120,0.01,layernorm,adamw,44,7671,0.70056,0.3368,25.3
4,512,0.0,gelu,0.003,512,2,2,15,80,0.01,layernorm,adamw,44,7671,0.94966,0.254,9.9
4,512,0.1,silu,0.008,512,2,2,15,120,0.01,no,adamw,44,7671,0.75261,0.4091,10.8
4,512,0.1,gelu,0.002,512,2,2,15,80,0.01,no,adamw,44,7671,1.01832,0.1515,7.5
4,1024,0.0,gelu,0.008,256,2,2,15,120,0.01,layernorm,adamw,44,7671,0.83902,0.2976,20.7
4,1024,0.1,silu,0.008,512,2,2,15,120,0.01,layernorm,adamw,44,7671,0.84185,0.4948,15.2
3,1024,0.0,silu,0.002,256,2,2,15,120,0.01,no,adamw,44,7671,0.75648,0.4894,18.1
3,512,0.1,gelu,0.002,256,2,2,15,80,0.01,no,adamw,44,7671,0.72662,0.2735,14.3
4,1024,0.1,silu,0.003,512,2,2,15,120,0.01,no,adamw,44,7671,0.65294,0.464,14.2
3,512,0.1,gelu,0.002,256,2,2,15,120,0.01,no,adamw,44,7671,0.72462,0.473,20.1
3,1024,0.0,silu,0.002,512,2,2,15,120,0.01,layernorm,adamw,44,7671,0.90348,0.4742,15.6
4,512,0.1,gelu,0.005,256,2,2,15,80,0.01,layernorm,adamw,44,7671,0.71104,0.522,25.7
3,1024,0.0,silu,0.002,256,2,2,15,80,0.01,layernorm,adamw,44,7671,0.84893,0.4544,14.4
3,512,0.0,gelu,0.005,256,2,2,15,120,0.01,no,adamw,44,7671,0.85059,0.3802,24.4
3,512,0.0,gelu,0.005,256,2,2,15,80,0.01,layernorm,adamw,44,7671,0.71119,0.3667,17.0
4,1024,0.0,silu,0.005,256,2,2,15,120,0.01,no,adamw,44,7671,0.97507,0.4508,19.2
4,1024,0.0,silu,0.008,512,2,2,15,120,0.01,layernorm,adamw,44,7671,0.92242,0.0954,17.7
3,1024,0.1,gelu,0.005,512,2,2,15,80,0.01,no,adamw,44,7671,0.89411,0.3926,8.1
3,1024,0.0,gelu,0.005,512,2,2,15,120,0.01,no,adamw,44,7671,0.98072,0.2991,11.9
3,512,0.0,gelu,0.005,256,2,2,15,80,0.01,no,adamw,44,7671,0.97859,0.43,20.5
4,1024,0.1,gelu,0.003,512,2,2,15,80,0.01,layernorm,adamw,44,7671,0.75177,0.5554,10.3
4,1024,0.1,gelu,0.005,512,2,2,15,120,0.01,no,adamw,44,7671,0.86716,0.4749,9.7
3,1024,0.1,gelu,0.005,256,2,2,15,120,0.01,no,adamw,44,7671,0.95045,0.3044,17.5
4,1024,0.1,silu,0.003,512,2,2,15,80,0.01,no,adamw,44,7671,0.82209,0.5212,8.6
3,1024,0.1,gelu,0.005,256,2,2,15,120,0.01,layernorm,adamw,44,7671,0.75877,0.5836,27.2
4,512,0.0,gelu,0.008,512,2,2,15,80,0.01,no,adamw,44,7671,0.88352,0.431,9.6
3,1024,0.0,silu,0.002,256,2,2,15,120,0.01,layernorm,adamw,44,7671,0.76476,0.3895,20.2
4,1024,0.0,silu,0.002,512,2,2,15,120,0.01,no,adamw,44,7671,0.80272,0.664,11.0
4,1024,0.1,gelu,0.003,256,2,2,15,120,0.01,layernorm,adamw,44,7671,0.64868,0.6129,30.3
3,512,0.0,gelu,0.008,512,2,2,15,80,0.01,layernorm,adamw,44,7671,0.78384,0.3766,7.4
4,512,0.0,gelu,0.005,256,2,2,15,80,0.01,layernorm,adamw,44,7671,0.71092,0.5497,15.1
3,1024,0.1,silu,0.003,512,2,2,15,80,0.01,layernorm,adamw,44,7671,0.90227,0.4081,11.1
4,1024,0.0,silu,0.002,256,2,2,15,80,0.01,layernorm,adamw,44,7671,0.76534,0.4624,18.5
3,512,0.0,silu,0.003,512,2,2,15,80,0.01,no,adamw,44,7671,0.95407,0.5218,11.6
3,1024,0.0,silu,0.005,512,2,2,15,80,0.01,layernorm,adamw,44,7671,0.84002,0.6543,13.4
4,1024,0.1,silu,0.005,512,2,2,15,120,0.01,layernorm,adamw,44,7671,0.72147,0.5015,14.5
4,1024,0.0,silu,0.005,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.75608,0.4748,14.1
3,512,0.0,silu,0.002,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.89442,0.4805,12.5
3,512,0.0,gelu,0.003,512,2,3,15,80,0.01,no,adamw,46,7671,0.96829,0.5841,8.5
4,512,0.0,silu,0.005,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.81189,0.4462,8.8
3,512,0.0,silu,0.005,256,2,3,15,80,0.01,no,adamw,46,7671,0.81502,0.5682,20.5
3,1024,0.1,gelu,0.003,512,2,3,15,120,0.01,no,adamw,46,7671,0.87559,0.2396,10.4
3,1024,0.1,silu,0.003,512,2,3,15,80,0.01,no,adamw,46,7671,0.88868,0.4085,8.5
4,512,0.1,silu,0.008,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.78658,0.8282,13.0
3,1024,0.0,silu,0.008,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.93644,0.37,13.8
3,1024,0.1,gelu,0.005,256,2,3,15,80,0.01,no,adamw,46,7671,0.88044,0.2214,11.5
4,512,0.1,silu,0.008,512,2,3,15,80,0.01,no,adamw,46,7671,0.83038,0.2666,8.1
4,1024,0.0,gelu,0.002,256,2,3,15,120,0.01,no,adamw,46,7671,0.88359,0.4445,18.0
3,1024,0.0,silu,0.005,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.90275,0.4278,11.3
3,512,0.1,gelu,0.005,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.75766,0.4813,35.1
4,1024,0.1,gelu,0.005,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.70065,0.4288,28.7
4,512,0.0,silu,0.002,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.8112,0.3871,7.8
4,1024,0.0,gelu,0.008,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.8592,0.4424,15.5
3,1024,0.1,gelu,0.002,256,2,3,15,80,0.01,no,adamw,46,7671,0.85095,0.2837,13.3
4,1024,0.1,silu,0.005,256,2,3,15,80,0.01,no,adamw,46,7671,0.80034,0.4084,14.5
4,1024,0.0,silu,0.003,512,2,3,15,120,0.01,no,adamw,46,7671,0.93836,0.3476,13.8
4,1024,0.1,gelu,0.005,256,2,3,15,80,0.01,no,adamw,46,7671,0.8099,0.3411,16.3
3,512,0.0,gelu,0.008,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.81432,0.5268,25.2
3,512,0.0,silu,0.008,256,2,3,15,120,0.01,no,adamw,46,7671,0.92224,0.5224,25.3
4,512,0.1,silu,0.002,256,2,3,15,120,0.01,no,adamw,46,7671,0.63765,0.4683,22.2
3,512,0.0,silu,0.005,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.85219,0.2799,13.4
4,1024,0.0,silu,0.003,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.89197,0.5177,22.1
4,1024,0.1,gelu,0.005,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.7376,0.5421,20.0
4,1024,0.0,silu,0.008,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.8247,0.47,17.7
3,1024,0.0,silu,0.002,512,2,3,15,120,0.01,no,adamw,46,7671,0.97304,0.2302,12.0
3,512,0.1,gelu,0.008,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.65686,0.5848,32.0
3,512,0.1,silu,0.005,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.83713,0.4051,11.2
3,512,0.0,gelu,0.003,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.80544,0.3083,14.9
4,512,0.0,silu,0.002,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.74854,0.6637,20.1
3,512,0.1,silu,0.002,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.88109,0.4232,9.2
4,1024,0.1,silu,0.002,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.66314,0.3352,28.9
3,1024,0.0,gelu,0.008,256,2,3,15,80,0.01,no,adamw,46,7671,1.09287,0.2168,13.2
3,512,0.0,gelu,0.008,256,2,3,15,80,0.01,no,adamw,46,7671,0.98821,0.2812,15.8
3,1024,0.1,gelu,0.003,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.90551,0.397,11.0
4,512,0.1,silu,0.002,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.74464,0.4745,13.7
4,1024,0.0,silu,0.002,512,2,3,15,80,0.01,layernorm,adamw,46,7671,1.01989,0.1673,17.5
4,512,0.1,silu,0.002,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.75908,0.4921,36.9
4,1024,0.1,silu,0.008,512,2,3,15,80,0.01,no,adamw,46,7671,1.12404,0.0058,8.3
4,512,0.0,gelu,0.005,512,2,3,15,120,0.01,no,adamw,46,7671,0.76857,0.2404,13.9
3,1024,0.1,gelu,0.002,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.74436,0.5495,26.8
3,1024,0.1,gelu,0.002,512,2,3,15,80,0.01,no,adamw,46,7671,0.89755,0.3056,7.8
3,512,0.1,gelu,0.003,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.87477,0.4484,19.4
3,1024,0.0,silu,0.002,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.78609,0.4708,13.1
4,1024,0.0,gelu,0.002,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.69137,0.5308,21.3
4,512,0.1,silu,0.005,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.81342,0.5882,11.8
3,512,0.1,gelu,0.008,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.79347,0.5474,12.4
3,1024,0.1,gelu,0.002,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.84458,0.4507,9.2
3,1024,0.1,silu,0.008,512,2,3,15,80,0.01,no,adamw,46,7671,1.03769,0.4259,7.7
4,1024,0.1,gelu,0.003,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.7229,0.2563,15.9
4,1024,0.0,gelu,0.008,256,2,3,15,80,0.01,layernorm,adamw,46,7671,0.78767,0.5223,15.6
3,512,0.0,silu,0.005,512,2,3,15,80,0.01,no,adamw,46,7671,0.94054,0.6016,7.5
4,512,0.0,silu,0.008,512,2,3,15,120,0.01,layernorm,adamw,46,7671,0.72974,0.4099,12.8
3,1024,0.1,silu,0.008,512,2,3,15,120,0.01,no,adamw,46,7671,0.81285,0.2311,13.1
4,512,0.0,gelu,0.003,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.79028,0.4333,8.2
4,512,0.0,gelu,0.005,512,2,3,15,80,0.01,layernorm,adamw,46,7671,0.74995,0.3338,8.1
4,1024,0.1,gelu,0.002,512,2,3,15,80,0.01,no,adamw,46,7671,0.91184,0.3813,9.8
4,1024,0.1,gelu,0.002,256,2,3,15,120,0.01,no,adamw,46,7671,0.7895,0.4219,22.4
4,1024,0.1,gelu,0.002,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.72063,0.5214,28.4
4,1024,0.0,gelu,0.008,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.72636,0.4835,22.3
4,1024,0.0,silu,0.005,256,2,3,15,120,0.01,layernorm,adamw,46,7671,0.70724,0.5067,25.4
3,1024,0.1,gelu,0.008,512,2,5,15,80,0.01,no,adamw,50,7671,0.81589,0.3064,10.8
3,1024,0.0,silu,0.005,256,2,5,15,80,0.01,no,adamw,50,7671,0.82451,0.4973,16.2
3,512,0.0,gelu,0.002,512,2,5,15,120,0.01,no,adamw,50,7671,0.92233,0.2043,12.9
4,512,0.1,gelu,0.005,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.80904,0.473,8.4
3,1024,0.1,silu,0.002,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.78368,0.5255,21.7
3,1024,0.0,gelu,0.008,512,2,5,15,120,0.01,no,adamw,50,7671,0.92702,0.4118,10.1
3,512,0.0,gelu,0.002,256,2,5,15,120,0.01,no,adamw,50,7671,0.95085,0.1959,24.7
4,512,0.1,gelu,0.003,512,2,5,15,120,0.01,no,adamw,50,7671,0.80746,0.4347,12.9
3,512,0.1,gelu,0.008,512,2,5,15,120,0.01,no,adamw,50,7671,1.00388,0.4978,13.0
4,512,0.0,gelu,0.003,256,2,5,15,80,0.01,no,adamw,50,7671,1.03152,0.5443,17.4
4,512,0.1,gelu,0.005,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.7711,0.5053,15.7
3,512,0.0,silu,0.005,512,2,5,15,80,0.01,no,adamw,50,7671,1.06038,0.3178,11.6
4,1024,0.0,silu,0.005,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.93929,0.0532,26.9
3,512,0.0,gelu,0.003,256,2,5,15,120,0.01,no,adamw,50,7671,0.86969,0.358,28.9
4,1024,0.1,silu,0.008,512,2,5,15,120,0.01,no,adamw,50,7671,1.20975,0.0932,16.6
4,512,0.1,silu,0.002,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.81473,0.2263,14.7
3,512,0.1,silu,0.005,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.75127,0.6273,17.1
4,512,0.0,gelu,0.002,512,2,5,15,80,0.01,no,adamw,50,7671,0.76732,0.3149,10.2
3,512,0.0,silu,0.003,512,2,5,15,120,0.01,no,adamw,50,7671,1.06317,0.5877,12.1
3,512,0.1,gelu,0.002,512,2,5,15,80,0.01,no,adamw,50,7671,0.90724,0.4509,10.0
4,512,0.0,silu,0.005,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.72186,0.5864,13.9
3,1024,0.1,gelu,0.003,256,2,5,15,120,0.01,no,adamw,50,7671,0.94569,0.3969,16.7
3,1024,0.0,gelu,0.005,256,2,5,15,120,0.01,no,adamw,50,7671,0.91133,0.42,16.4
3,1024,0.0,gelu,0.003,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.93022,0.4378,14.7
4,1024,0.0,gelu,0.002,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.79031,0.5038,23.1
3,1024,0.1,gelu,0.003,512,2,5,15,80,0.01,no,adamw,50,7671,0.85283,0.3908,7.4
3,1024,0.0,gelu,0.003,256,2,5,15,120,0.01,no,adamw,50,7671,0.79991,0.3974,18.4
4,512,0.1,gelu,0.005,256,2,5,15,120,0.01,no,adamw,50,7671,0.87395,0.4108,23.6
4,512,0.0,gelu,0.005,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.80296,0.5104,21.8
3,1024,0.0,gelu,0.003,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.82682,0.4231,12.3
3,512,0.0,silu,0.008,256,2,5,15,120,0.01,no,adamw,50,7671,0.76112,0.5931,28.6
3,512,0.0,gelu,0.002,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.93766,0.2622,7.2
4,512,0.0,gelu,0.008,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.87453,0.4783,10.5
4,512,0.0,silu,0.003,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.88098,0.4594,24.2
4,1024,0.1,silu,0.008,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.79884,0.414,24.4
4,512,0.0,silu,0.005,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.84861,0.6473,16.7
3,1024,0.1,silu,0.008,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.78123,0.4973,13.3
3,512,0.0,silu,0.003,512,2,5,15,80,0.01,no,adamw,50,7671,0.98232,0.3738,7.4
3,512,0.0,gelu,0.002,256,2,5,15,80,0.01,no,adamw,50,7671,1.1092,0.425,15.4
3,1024,0.0,silu,0.002,256,2,5,15,120,0.01,no,adamw,50,7671,0.86512,0.5093,15.7
3,512,0.1,silu,0.002,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.80791,0.5458,9.2
4,512,0.0,gelu,0.005,512,2,5,15,80,0.01,no,adamw,50,7671,0.94514,0.4064,7.3
3,1024,0.0,gelu,0.002,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.77847,0.4477,14.0
3,1024,0.1,gelu,0.002,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.78281,0.5254,24.2
3,512,0.0,silu,0.005,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.78373,0.5176,15.9
4,1024,0.0,gelu,0.003,512,2,5,15,80,0.01,layernorm,adamw,50,7671,0.95924,0.6245,13.2
3,1024,0.1,silu,0.005,256,2,5,15,120,0.01,no,adamw,50,7671,0.8175,0.3191,16.1
4,1024,0.1,silu,0.003,256,2,5,15,80,0.01,layernorm,adamw,50,7671,0.8066,0.4779,19.1
3,1024,0.1,gelu,0.008,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.87769,0.6388,13.9
3,1024,0.1,silu,0.003,256,2,5,15,120,0.01,no,adamw,50,7671,0.79997,0.3416,16.8
4,1024,0.1,gelu,0.005,256,2,5,15,120,0.01,no,adamw,50,7671,0.84431,0.4689,17.7
4,1024,0.1,silu,0.002,256,2,5,15,80,0.01,no,adamw,50,7671,0.83931,0.3071,16.2
3,1024,0.0,gelu,0.005,512,2,5,15,120,0.01,no,adamw,50,7671,0.91741,0.316,9.6
3,1024,0.1,gelu,0.008,512,2,5,15,120,0.01,no,adamw,50,7671,1.06071,0.2839,10.1
3,512,0.0,gelu,0.005,256,2,5,15,120,0.01,no,adamw,50,7671,0.95001,0.329,23.4
4,512,0.1,silu,0.003,256,2,5,15,120,0.01,no,adamw,50,7671,0.82316,0.2989,21.9
3,1024,0.1,gelu,0.003,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.78677,0.4829,14.9
4,512,0.1,silu,0.008,256,2,5,15,80,0.01,no,adamw,50,7671,1.00879,0.2326,15.7
3,512,0.1,gelu,0.003,256,2,5,15,80,0.01,no,adamw,50,7671,0.8376,0.45,15.4
4,512,0.1,silu,0.003,256,2,5,15,80,0.01,no,adamw,50,7671,0.7597,0.3962,17.7
3,512,0.0,silu,0.002,512,2,5,15,80,0.01,no,adamw,50,7671,1.0117,0.5032,8.9
4,1024,0.0,silu,0.005,512,2,5,15,120,0.01,layernorm,adamw,50,7671,0.89562,0.5704,17.2
3,512,0.1,silu,0.003,256,2,5,15,120,0.01,layernorm,adamw,50,7671,0.83356,0.5136,32.4
4,1024,0.1,silu,0.003,512,2,5,15,80,0.01,no,adamw,50,7671,0.86825,0.5317,7.6
